Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8
0.0038534678,1.8260147e-05,0.99502075,3.8815026e-05,0.0010683844,1.0187915e-08,2.2159433e-07,7.379377e-08,2.6713591e-08
0.06665578,0.09359793,0.6393315,0.1723843,0.027948285,6.1667674e-06,3.6800964e-05,2.635314e-05,1.2793166e-05
0.45507362,0.06795002,0.3068464,0.0031592373,0.16689622,4.1741087e-06,4.3065327e-05,2.0015152e-05,7.313775e-06
0.50059915,0.009535694,0.2660223,0.14183016,0.08185846,1.5819312e-05,6.805271e-05,4.7356236e-05,2.3087576e-05
0.03400494,0.0006503466,0.9484248,0.0010757899,0.015837861,3.0077715e-07,3.6938984e-06,1.6308825e-06,6.5271485e-07
0.04676023,0.0003823611,0.9317868,0.0012651595,0.019798206,3.5465288e-07,4.193998e-06,1.8575714e-06,7.569948e-07
0.59741664,0.071095355,0.23428568,0.05693044,0.04009784,1.46235225e-05,8.402457e-05,5.431904e-05,2.1028653e-05
0.057107847,0.8875524,0.039386585,0.00013091229,0.015804287,8.2532114e-07,1.1001239e-05,4.572099e-06,1.6623236e-06
0.01842277,0.018818196,0.95525587,0.00087145076,0.006617425,6.132802e-07,8.706039e-06,3.509422e-06,1.471591e-06
0.9389334,0.0047595417,0.0014888272,0.003569447,0.051218744,1.626137e-06,1.6813321e-05,8.214704e-06,3.4336692e-06
0.005962038,0.001994524,0.9891796,0.00026532728,0.002594628,1.592176e-07,2.476948e-06,9.170208e-07,3.7275547e-07
0.02981961,0.9562364,0.0025876865,0.0010289288,0.010308942,9.5128996e-07,1.065411e-05,4.9499126e-06,1.994129e-06
0.2886958,0.11190452,0.40543374,0.14062256,0.05315071,1.5375515e-05,9.283161e-05,5.8775073e-05,2.575204e-05
0.7001816,0.0031829576,0.009737258,0.00085331383,0.28602716,9.398306e-07,1.0138959e-05,4.933635e-06,1.8480146e-06
0.50234157,0.08005789,0.068793625,0.06613553,0.28226414,3.257943e-05,0.00019121307,0.00013027535,5.314565e-05
0.0011070359,1.0910693e-05,0.9977925,0.00081002904,0.0002791698,1.6265359e-08,2.5939312e-07,8.356723e-08,4.5315712e-08
0.0034760123,4.5772085e-05,0.99172837,0.003969049,0.00077924796,6.9284276e-08,9.028556e-07,3.515306e-07,1.8709378e-07
0.0007226622,0.0025101607,0.9954006,0.00040737688,0.0009575253,8.7721425e-08,1.056951e-06,4.2877627e-07,1.3528714e-07
0.894736,0.0824454,0.001703307,0.0061099073,0.014970974,1.4691765e-06,2.0530839e-05,9.515412e-06,2.9308706e-06
0.030825602,0.0016196917,0.9550028,0.0024242513,0.010113395,8.212069e-07,7.853387e-06,3.8143714e-06,1.6941287e-06
0.00086409267,0.0019263845,0.99562377,0.00057353993,0.0010103288,1.0824808e-07,1.2032269e-06,4.69743e-07,1.625179e-07
0.9010594,0.0051881,0.03740344,0.0058529917,0.05043859,4.2491624e-06,3.0343905e-05,1.5074893e-05,7.858852e-06
0.83201134,0.03973883,0.015942063,0.002031448,0.11023458,2.1929504e-06,2.3972756e-05,1.141172e-05,4.0783098e-06
0.64317614,0.050326295,0.19582377,0.07510931,0.035391755,1.4780554e-05,8.2624516e-05,5.42714e-05,2.0990343e-05
0.693351,0.008464383,0.07841773,0.0049414327,0.21477172,3.5654193e-06,2.926479e-05,1.4747601e-05,6.21966e-06
0.16910604,0.0006568299,0.7546913,0.00062338915,0.074907444,8.133717e-07,8.480509e-06,4.071236e-06,1.7498048e-06
0.23239642,0.0011783155,0.53215796,0.0004791925,0.23376757,9.886705e-07,1.17974405e-05,5.488758e-06,2.2177835e-06
0.0008178987,1.529771e-05,0.99801385,9.334655e-05,0.001059045,1.4900909e-08,1.982342e-07,7.431777e-08,2.8650687e-08
0.0055941157,3.846224e-05,0.9902913,0.00019671391,0.003878495,5.414099e-08,6.3833994e-07,2.73398e-07,1.07248965e-07
0.7280376,0.003320489,0.07981733,0.0058723497,0.18291652,2.119594e-06,1.9393967e-05,1.0867074e-05,3.5002233e-06
0.17737651,3.5788722e-05,0.79109913,0.00019723937,0.031285793,2.6155584e-07,3.5181238e-06,1.2556094e-06,6.21896e-07
0.6802504,0.041183792,0.061018176,0.005502044,0.2119713,4.537124e-06,4.01623e-05,2.0589881e-05,9.034832e-06
0.87943226,0.0009456816,0.01098366,0.057861917,0.05074645,1.731849e-06,1.4934037e-05,1.0440632e-05,2.9209698e-06
0.4666407,0.052128773,0.23214187,0.13579257,0.11318619,6.8177637e-06,5.481486e-05,3.416579e-05,1.40550965e-05
0.004483638,0.001378618,0.98953843,0.0018031354,0.002790509,3.7135902e-07,3.1680295e-06,1.3967921e-06,6.9256436e-07
0.0010519162,7.382396e-05,0.99708134,0.0008153053,0.0009766767,3.6011755e-08,5.5292276e-07,1.9220754e-07,7.838523e-08
0.16878226,0.052595958,0.68510616,0.017133031,0.07625282,1.1256169e-05,5.6195677e-05,4.2608226e-05,1.9655628e-05
0.27303892,0.080245875,0.58837575,0.0030783087,0.05516512,4.887843e-06,4.9111426e-05,2.8158218e-05,1.3906625e-05
0.0031139634,0.00010733086,0.99269754,0.0011963482,0.0028830657,6.318666e-08,1.0265979e-06,3.881213e-07,1.2963133e-07
5.3086264e-06,3.7388131e-06,0.9999589,9.598335e-06,2.2378903e-05,2.5003458e-10,5.952389e-09,1.5888657e-09,4.9986154e-10
0.0541897,0.0016235784,0.8243341,0.0013689796,0.11846333,1.2576678e-06,1.0422371e-05,5.9893755e-06,2.7560363e-06
0.27987096,0.0017281434,0.661432,0.0004759173,0.05644805,2.3170521e-06,2.4983507e-05,1.1869083e-05,5.6834656e-06
0.0010519162,7.382396e-05,0.99708134,0.0008153053,0.0009766767,3.6011755e-08,5.5292276e-07,1.9220754e-07,7.838523e-08
0.4542096,0.008175211,0.3483807,0.08732735,0.10177194,1.2001772e-05,6.320007e-05,4.1263786e-05,1.8636474e-05
0.12229629,0.0019951905,0.8191289,0.018930735,0.037571434,4.34544e-06,4.36907e-05,2.0470701e-05,8.830103e-06
0.38518003,0.00042497515,0.49099493,0.00016747539,0.12322519,2.5290475e-07,4.9491728e-06,1.5271029e-06,7.212877e-07
0.028663976,0.0010198724,0.9427471,0.019603504,0.007942501,1.5995715e-06,1.2171888e-05,5.8028554e-06,3.4697916e-06
0.45727587,0.09367077,0.21612613,0.002460343,0.23035058,9.141853e-06,5.4632903e-05,3.7300768e-05,1.5306936e-05
0.030825602,0.0016196917,0.9550028,0.0024242513,0.010113395,8.212069e-07,7.853387e-06,3.8143714e-06,1.6941287e-06
0.010519775,0.0007362443,0.9732765,0.010451011,0.0050089634,5.513147e-07,3.8081478e-06,2.0924879e-06,9.656184e-07
0.8637506,0.031013776,0.01973972,0.005109935,0.08033672,2.143427e-06,2.7756385e-05,1.5073998e-05,4.274413e-06
0.82408285,0.13945436,0.004091139,0.012806447,0.019509489,2.6739344e-06,3.2438074e-05,1.5683949e-05,5.054145e-06
0.3932276,0.03844487,0.35608333,0.1152328,0.09680238,2.3327108e-05,9.5812036e-05,5.866577e-05,3.1190808e-05
0.08812164,0.009158548,0.86882824,0.00023767134,0.033639103,8.3098485e-07,8.180177e-06,4.1442786e-06,1.6114793e-06
0.8282043,0.025546469,0.014802896,0.06856859,0.06271753,1.0099267e-05,7.926548e-05,5.4428565e-05,1.6404676e-05
0.83201134,0.03973883,0.015942063,0.002031448,0.11023458,2.1929504e-06,2.3972756e-05,1.141172e-05,4.0783098e-06
0.028663976,0.0010198724,0.9427471,0.019603504,0.007942501,1.5995715e-06,1.2171888e-05,5.8028554e-06,3.4697916e-06
0.056599397,0.904185,0.027632743,0.0001526826,0.011412073,7.81901e-07,1.1318787e-05,4.3398636e-06,1.5758831e-06
0.5028551,0.04579821,0.24374959,0.12143807,0.085925326,2.2225558e-05,0.00011319376,6.672372e-05,3.1536183e-05
0.8637506,0.031013776,0.01973972,0.005109935,0.08033672,2.143427e-06,2.7756385e-05,1.5073998e-05,4.274413e-06
0.004838476,0.00060526334,0.9843977,0.007748682,0.0024057075,3.397885e-07,2.5103811e-06,9.360056e-07,5.0585095e-07
0.3932276,0.03844487,0.35608333,0.1152328,0.09680238,2.3327108e-05,9.5812036e-05,5.866577e-05,3.1190808e-05
0.27303892,0.080245875,0.58837575,0.0030783087,0.05516512,4.887843e-06,4.9111426e-05,2.8158218e-05,1.3906625e-05
0.17737651,3.5788722e-05,0.79109913,0.00019723937,0.031285793,2.6155584e-07,3.5181238e-06,1.2556094e-06,6.21896e-07
0.38518003,0.00042497515,0.49099493,0.00016747539,0.12322519,2.5290475e-07,4.9491728e-06,1.5271029e-06,7.212877e-07
0.2183471,0.5322554,0.15939903,0.043191,0.0466632,7.2501716e-06,7.726779e-05,4.2330692e-05,1.7429185e-05
0.045199163,0.63564634,0.026144318,0.27870515,0.0142248515,5.3668446e-06,3.8951443e-05,2.5213589e-05,1.0598085e-05
0.7757811,0.013127186,0.080449626,0.010418717,0.12017589,2.8120608e-06,2.714913e-05,1.264229e-05,4.7761014e-06
0.5978258,0.01841873,0.14522398,0.035416923,0.20298167,9.845165e-06,6.585196e-05,4.2048658e-05,1.5208202e-05
0.6707174,0.002450256,0.14747237,0.003116054,0.17621481,1.5956896e-06,1.6528149e-05,7.929355e-06,3.0029348e-06
0.84387517,0.0009652178,0.007978487,0.00029899087,0.14687316,5.0979736e-07,5.035585e-06,2.4368317e-06,9.702583e-07
0.48004922,0.0038535425,0.007835057,0.00037365488,0.5078768,6.739473e-07,6.5444024e-06,3.3144324e-06,1.262714e-06
0.049066667,0.47644523,0.37225798,0.08776222,0.01432811,5.504182e-06,8.3843595e-05,4.0892668e-05,9.641465e-06
0.18901789,0.026691036,0.60740614,0.09230173,0.084475756,7.637882e-06,5.2203617e-05,3.4371536e-05,1.32636715e-05
0.44712248,0.097224765,0.09543205,0.06041262,0.2993979,3.2882013e-05,0.00019207907,0.00012934783,5.59732e-05
0.43279198,0.12335225,0.22205272,0.18180254,0.03978752,1.6337563e-05,0.00010315757,6.437692e-05,2.906847e-05
0.9574949,0.0051000128,0.0018666157,0.0014273328,0.03409286,8.35509e-07,1.1046282e-05,4.592172e-06,1.9110223e-06
0.0042533576,5.0530416e-05,0.9943395,0.00041215462,0.0009435501,5.919269e-08,6.1272436e-07,2.6216634e-07,1.2430516e-07
0.38121575,0.06324711,0.49868685,0.0004975984,0.05631476,1.3287297e-06,2.532457e-05,8.510105e-06,2.7916906e-06
0.71199447,0.18869066,0.01199331,0.0010735994,0.08620868,1.8143843e-06,2.396131e-05,9.870504e-06,3.7075968e-06
0.3340087,7.199013e-05,0.605406,0.00056294666,0.059940465,4.6627537e-07,6.3152397e-06,2.1348997e-06,1.0511967e-06
0.49589628,0.10618277,0.30519608,0.017428102,0.07511365,1.3129845e-05,8.513989e-05,5.763452e-05,2.7309208e-05
0.0037689023,0.027573448,0.94958895,0.0063477857,0.012703608,1.1426439e-06,9.366913e-06,4.3496475e-06,2.4113347e-06
0.122078046,0.34422112,0.37348711,0.1448357,0.015169263,7.3342876e-06,0.00012899339,5.870914e-05,1.3669153e-05
0.036741614,0.035767745,0.8150934,0.0060354946,0.10630641,3.981901e-06,2.7027754e-05,1.5850144e-05,8.431091e-06
0.017582184,0.00012645894,0.97464603,0.00010339651,0.0075382674,1.5738419e-07,2.0961877e-06,9.1319083e-07,4.2380816e-07
0.2874584,0.02142334,0.5326912,0.003882976,0.1544945,2.4832245e-06,3.0018276e-05,1.2437466e-05,4.636952e-06
0.3032434,0.005509682,0.52493894,0.0003739929,0.16590282,1.8016291e-06,1.7317449e-05,8.081998e-06,3.9722363e-06
0.004115814,0.009005401,0.8728198,0.112927765,0.0011230749,3.3664605e-07,4.810095e-06,2.1757705e-06,8.3513214e-07
0.008646645,0.0021059604,0.9741002,0.009631754,0.0055082603,5.1260184e-07,3.8064447e-06,2.0516984e-06,8.564693e-07
0.08812164,0.009158548,0.86882824,0.00023767134,0.033639103,8.3098485e-07,8.180177e-06,4.1442786e-06,1.6114793e-06
0.33502355,0.038364336,0.48824173,0.018958768,0.119224705,1.7193524e-05,7.948173e-05,5.9353224e-05,3.0889725e-05
0.007142802,0.00010459392,0.9901697,5.1526033e-05,0.0025300097,4.948997e-08,8.4224024e-07,3.1066423e-07,1.2564041e-07
0.003354708,5.3068932e-05,0.9945958,6.991918e-05,0.0019255107,4.027586e-08,5.7219773e-07,2.2612379e-07,9.9846595e-08
0.0017031232,0.99784636,7.173384e-05,5.5939414e-05,0.00032103597,6.195156e-08,1.0479421e-06,4.3661072e-07,1.4682007e-07
0.004483638,0.001378618,0.98953843,0.0018031354,0.002790509,3.7135902e-07,3.1680295e-06,1.3967921e-06,6.9256436e-07
0.04700564,0.03501182,0.88940847,0.0022237203,0.026281707,4.992382e-06,3.365758e-05,1.9480385e-05,1.0626196e-05
0.10969838,0.2518251,0.25607008,0.24651118,0.13568126,2.0335374e-05,9.433484e-05,6.766244e-05,3.1770327e-05
0.011401667,0.0198071,0.95114803,0.00048479266,0.017135208,1.489871e-06,1.2406744e-05,6.0601483e-06,3.3069684e-06
0.10407122,0.12378895,0.5733568,0.0075533804,0.19113971,6.416984e-06,4.5532946e-05,2.4686708e-05,1.3282004e-05
0.027381036,0.0013566642,0.9618613,0.00022928922,0.009163626,3.7796457e-07,4.808705e-06,1.9271881e-06,9.3596657e-07
0.014983981,0.00062934234,0.97880185,0.0003951729,0.005183847,3.356439e-07,3.1919592e-06,1.4829784e-06,8.0021664e-07
0.06055234,0.0048220167,0.8796562,0.010087649,0.044839986,3.3993208e-06,1.9481724e-05,1.3119587e-05,5.8947e-06
0.20832251,0.11171692,0.55026954,0.047795616,0.08180561,5.63037e-06,4.5373275e-05,2.7646813e-05,1.1225266e-05
0.100545496,0.073575504,0.24907066,0.5653671,0.0113566425,5.172668e-06,4.7152396e-05,2.281779e-05,9.327929e-06
0.17567928,0.12953453,0.22561626,0.010008214,0.45908076,3.5356777e-06,4.6044606e-05,2.3832628e-05,7.570502e-06
0.07354764,0.00030513087,0.0006993216,0.9214028,0.0040314435,3.983505e-07,8.800226e-06,3.6001752e-06,8.1901555e-07
0.030716116,0.0005378974,0.0007586343,0.96398365,0.003990363,4.871144e-07,8.436556e-06,3.6842982e-06,8.594976e-07
0.0042707473,1.4784284e-05,0.00014262594,0.9953555,0.000215651,1.1122177e-08,4.915473e-07,1.9277357e-07,4.4663214e-08
0.008643446,1.1796986e-05,7.7277335e-05,0.9910001,0.00026652683,1.2066007e-08,5.678847e-07,2.0443517e-07,4.0136225e-08
0.001650558,7.123219e-05,6.11646e-05,0.99799794,0.00021819012,1.7602952e-08,5.6249434e-07,2.323449e-07,3.7795157e-08
0.0053139552,0.023568168,0.001343937,0.9689257,0.0008339576,3.468514e-07,8.798486e-06,4.0035457e-06,1.1747694e-06
0.00021303057,0.00054962665,5.61184e-05,0.9991554,2.5508763e-05,3.7806798e-09,1.9833286e-07,6.511769e-08,1.3201659e-08
0.01150517,9.306539e-05,0.0035638972,0.982781,0.00205054,1.8225722e-07,3.9438078e-06,1.671446e-06,4.2536982e-07
0.00028207275,7.8670286e-07,2.654144e-05,0.9996805,1.0167074e-05,7.0649536e-10,4.607045e-08,1.54897e-08,2.73839e-09
0.011860824,0.018557968,0.0006931741,0.96825635,0.0006274872,6.38569e-08,2.773771e-06,1.1952206e-06,2.0201806e-07
0.0033023516,2.1505468e-05,0.0005197814,0.99597174,0.00018331164,2.607969e-08,8.6085635e-07,3.7962394e-07,6.6193344e-08
0.00012082927,4.7623773e-05,9.7216725e-05,0.99970204,3.2112617e-05,5.1475944e-09,1.7252415e-07,6.569163e-08,1.582815e-08
0.00015452455,1.2378226e-05,1.3589092e-05,0.9998078,1.1707694e-05,1.9479773e-09,7.594425e-08,3.130604e-08,7.3534125e-09
0.059591733,0.019460468,0.0064883456,0.8976074,0.016766483,4.9131163e-06,4.428688e-05,2.8924413e-05,7.340691e-06
0.011704539,0.058772113,0.0029784015,0.9258324,0.0006956979,4.894843e-07,9.9650415e-06,5.434749e-06,1.1086923e-06
0.00018156126,2.1505393e-07,3.2973458e-06,0.99979967,1.5205751e-05,2.2174475e-10,2.2988447e-08,7.837404e-09,9.332723e-10
0.00021476073,1.2931038e-06,4.0152363e-06,0.9997538,2.6077869e-05,6.119322e-10,2.932247e-08,1.5099154e-08,2.3330058e-09
0.05650896,0.025194833,0.5491474,0.3059722,0.0630753,9.250879e-06,5.0600876e-05,2.9913197e-05,1.1478547e-05
0.00021789741,0.00017135192,4.3403044e-05,0.99956137,5.8500304e-06,1.8310194e-09,1.5440995e-07,4.3754405e-08,8.370719e-09
0.00063690834,8.304134e-05,0.00044096363,0.998811,2.7237413e-05,1.4728617e-08,5.6264935e-07,1.9820287e-07,4.247268e-08
0.0007288598,5.8425307e-05,0.00016110897,0.9989261,0.00012460131,2.781834e-08,6.2339194e-07,2.503271e-07,7.8362525e-08
8.638436e-05,7.469141e-06,2.3761433e-05,0.9998721,1.0169023e-05,1.2634063e-09,7.957989e-08,2.0965059e-08,5.048524e-09
0.0053530983,2.6307316e-05,0.00014438218,0.9942311,0.00024409112,2.3651035e-08,7.5617265e-07,3.0470807e-07,7.161931e-08
0.0012800797,3.7722326e-05,7.233958e-05,0.998531,7.835369e-05,7.098655e-09,3.2013637e-07,1.017057e-07,2.539693e-08
0.009573963,1.4458119e-05,0.00026606722,0.98985636,0.00028827743,1.0670833e-08,5.941916e-07,1.9985663e-07,3.6534868e-08
0.008986975,1.2622672e-05,0.0001863905,0.9905964,0.00021623122,2.8525973e-08,8.974564e-07,3.796002e-07,7.536119e-08
0.0015735077,1.3280751e-05,0.00034725308,0.9979962,6.927727e-05,1.1114757e-08,3.6502547e-07,1.3713256e-07,3.5812757e-08
5.108803e-05,3.5284793e-07,3.9702854e-06,0.9999424,2.2017398e-06,1.2468038e-10,1.3666964e-08,3.4370196e-09,6.5425226e-10
0.011244404,0.0006131153,0.0007289258,0.9850241,0.0023814633,2.3393312e-07,5.000499e-06,2.1428016e-06,6.349908e-07
0.19116029,0.0012389853,0.0019584375,0.78624165,0.019369619,7.9328066e-07,1.8869257e-05,9.660487e-06,1.8056852e-06
0.00025131216,0.0005329823,0.00034267976,0.9987827,8.971251e-05,1.24429045e-08,4.468455e-07,1.706281e-07,3.8580545e-08
0.0044837254,9.59543e-06,0.0004095204,0.9943791,0.00071582996,5.349969e-08,1.4237274e-06,5.608808e-07,1.3767514e-07
0.058964018,0.0009417861,0.0008297643,0.92830306,0.01094855,4.3570924e-07,7.6131328e-06,3.784145e-06,8.5636873e-07
0.0027508715,2.856916e-06,1.1128599e-05,0.99721366,2.1369957e-05,1.0974658e-09,1.0135748e-07,2.4012785e-08,4.1472155e-09
1.703393e-06,3.9281667e-09,8.1092075e-08,0.9999981,1.3451739e-07,1.0208516e-12,4.0189643e-10,7.7486004e-11,8.5076685e-12
0.030958202,3.2349726e-06,5.0048216e-06,0.9689134,0.00012000009,8.5184904e-10,1.4602155e-07,3.310614e-08,3.6676886e-09
0.0073304973,0.013890325,0.00039614027,0.97719324,0.0011798575,2.90553e-07,6.03182e-06,2.938758e-06,7.4936423e-07
0.00020258532,1.0662156e-06,3.770782e-07,0.99979144,4.5034717e-06,2.3617022e-10,3.5293887e-08,1.1250543e-08,1.0078282e-09
0.002501028,0.0019831276,2.5256568e-06,0.9954424,7.053259e-05,2.5767444e-09,4.0689986e-07,1.4135011e-07,1.1947698e-08
8.734925e-06,5.594032e-08,4.675248e-07,0.99999034,2.9912226e-07,2.3299708e-11,3.1302068e-09,7.859255e-10,1.3624944e-10
0.003249628,6.010431e-05,1.4385482e-05,0.9964557,0.00021888735,1.7745993e-08,8.1093896e-07,3.5197723e-07,5.0525678e-08
2.5805572e-05,1.4724007e-08,8.910727e-08,0.99997354,6.5249463e-07,9.09041e-12,2.7338791e-09,6.0482525e-10,5.162558e-11
0.0015510004,0.00068083423,0.0027166132,0.9947095,0.00033914894,1.01861716e-07,1.5950152e-06,9.030497e-07,2.7164862e-07
0.00065598846,0.0018650775,0.000266442,0.9971433,6.814572e-05,2.3083315e-08,6.4643535e-07,2.9788916e-07,8.614708e-08
0.07217059,0.0011470116,0.00091498514,0.9133588,0.012390561,5.428342e-07,1.0957038e-05,5.415712e-06,1.108728e-06
0.0057688057,2.6430664e-06,1.1533468e-05,0.99394155,0.00027509715,4.165193e-09,2.7593543e-07,1.0047224e-07,1.40258045e-08
0.00016353167,4.910652e-08,3.8675475e-07,0.99979514,4.0898987e-05,5.7950773e-11,1.5068245e-08,3.515982e-09,3.069361e-10
0.016553266,0.014670446,0.2263838,0.7351066,0.0072378498,2.7027083e-06,2.5224695e-05,1.3904836e-05,6.1794794e-06
0.19130224,0.009533715,0.077615626,0.6861199,0.035324827,8.179098e-06,4.361185e-05,3.534656e-05,1.6491518e-05
3.7035607e-05,3.7742605e-08,7.2219296e-07,0.9999615,7.401341e-07,1.7725108e-11,2.9138745e-09,6.8097555e-10,1.0795972e-10
0.0056714765,9.684151e-06,7.308145e-05,0.9939314,0.00031206897,3.3704776e-08,1.57651e-06,5.9308474e-07,1.0059509e-07
0.003374817,4.6088967e-06,0.0001579642,0.99626786,0.00019386598,2.0232271e-08,7.2153665e-07,2.6280006e-07,6.103484e-08
0.030673413,0.0012090497,1.779021e-05,0.9674691,0.00062685745,5.82291e-08,2.3880386e-06,1.1754927e-06,1.6145994e-07
0.012100227,0.0006673623,0.0014451551,0.98319244,0.0025857934,3.947094e-07,4.8968477e-06,2.8807624e-06,7.9949206e-07
0.0010861355,0.0025672906,0.00288139,0.99303645,0.00042519864,1.02023385e-07,2.1463866e-06,9.549436e-07,2.7074387e-07
0.005717403,0.049662173,0.00039526695,0.94395745,0.00026017355,9.3909456e-08,5.1024685e-06,2.031917e-06,3.3212518e-07
0.0070347995,4.6224653e-05,0.0013034092,0.9911287,0.00048398486,1.0078801e-07,1.8060682e-06,8.297102e-07,2.343463e-07
0.001011848,3.7595303e-06,3.0155697e-05,0.9989097,4.418209e-05,6.3616983e-09,2.6763004e-07,1.13261734e-07,2.3840007e-08
0.043996207,0.0001036265,7.1226335e-05,0.95410514,0.0017216847,3.9058094e-08,1.5177022e-06,5.836945e-07,9.789956e-08
0.00018456751,1.6117579e-07,1.0410307e-06,0.9997948,1.9451287e-05,2.5951274e-10,3.1918454e-08,1.0091979e-08,1.1597593e-09
0.02916628,0.006530298,0.73491824,0.20803095,0.021301692,3.1070545e-06,2.7484522e-05,1.6654125e-05,5.3087724e-06
1.6901067e-05,3.4059303e-07,4.057171e-05,0.99994147,7.164949e-07,1.7150945e-10,1.1653586e-08,3.404011e-09,8.5240387e-10
0.00088060397,0.000483493,0.0005237929,0.9980184,9.2454626e-05,2.982079e-08,7.862177e-07,3.3421293e-07,9.090045e-08
0.002677483,0.64623237,0.00026225028,0.34982198,0.0009976259,1.1682803e-07,5.4692164e-06,2.2121797e-06,4.6470205e-07
0.09065165,0.011998084,0.00783381,0.87221444,0.017253421,2.5425416e-06,2.4830575e-05,1.6713964e-05,4.5583715e-06
0.087101966,0.00014369357,0.0006376799,0.8999991,0.012104148,3.997848e-07,7.84225e-06,4.1544035e-06,9.421309e-07
2.4994353e-05,6.2862196e-06,7.558752e-06,0.99995923,1.9641177e-06,3.1880226e-10,2.601321e-08,6.6194934e-09,1.575047e-09
0.00418531,5.9445094e-05,5.348837e-05,0.9956216,7.937083e-05,1.1223746e-08,4.3557577e-07,1.8334761e-07,3.6104733e-08
0.0024087743,0.00077688694,0.0015365933,0.994873,0.00040124246,1.3957417e-07,2.0113378e-06,1.0203058e-06,3.1847966e-07
0.0010015679,5.9432227e-06,3.6601745e-05,0.9988795,7.5836455e-05,8.579958e-09,3.436075e-07,1.400705e-07,2.6556627e-08
0.13762015,2.0218107e-05,0.00016243219,0.8536514,0.008541408,8.660236e-08,2.6437103e-06,1.3936477e-06,2.4266402e-07
0.007323734,1.3702631e-05,1.0856537e-05,0.99262685,2.4783809e-05,1.4886651e-09,1.2431612e-07,4.1111775e-08,5.368768e-09
0.0014448339,2.2111788e-05,0.0010228961,0.9974776,3.1631986e-05,1.9649972e-08,5.3693554e-07,2.169511e-07,7.239642e-08
0.012661882,0.0006041697,0.0023561993,0.9824494,0.001919443,3.1135568e-07,4.971435e-06,2.9031937e-06,6.608401e-07
0.0003874813,7.454597e-07,1.1372829e-05,0.9995763,2.3912438e-05,1.0272809e-09,6.426384e-08,2.2629663e-08,3.5719243e-09
0.00089880696,0.011537779,0.0041108374,0.98244447,0.0010021329,1.9580328e-07,3.7655875e-06,1.5655085e-06,4.3679307e-07
0.00019963007,1.0846123e-06,5.450927e-06,0.99978286,1.0997416e-05,3.493603e-10,3.459279e-08,8.53123e-09,1.4414089e-09
0.07354764,0.00030513087,0.0006993216,0.9214028,0.0040314435,3.983505e-07,8.800226e-06,3.6001752e-06,8.1901555e-07
0.00010106514,4.7922317e-08,8.526997e-07,0.99989593,2.107817e-06,4.9564696e-11,8.074623e-09,2.0706594e-09,2.5862432e-10
0.09446005,0.01541171,0.039136436,0.7563953,0.0943908,1.7183915e-05,0.00010079581,6.657516e-05,2.1184887e-05
0.0008883305,6.603457e-06,9.7684824e-05,0.9989794,2.7583215e-05,3.8061816e-09,1.8806404e-07,6.3132845e-08,1.5997962e-08
0.008121438,0.00027769606,0.0023585714,0.98853314,0.0007064522,5.666058e-08,1.9250124e-06,6.6731957e-07,1.6302684e-07
0.0029758837,1.2375197e-05,9.708222e-05,0.9966114,0.00030228638,2.3155556e-08,7.316265e-07,2.9054254e-07,5.699856e-08
0.0019131906,1.9773195e-05,0.00017387218,0.99763024,0.00026159693,2.956819e-08,8.0826226e-07,3.1641923e-07,7.068217e-08
0.0054189865,9.595924e-05,0.000124169,0.9940591,0.0003005161,2.3184176e-08,8.108701e-07,3.2900002e-07,6.9167385e-08
0.0006832995,4.5638154e-07,5.23773e-06,0.99928004,3.0936768e-05,8.7764573e-10,4.5172293e-08,2.0901673e-08,3.5238694e-09
0.000111628164,9.311063e-07,1.2723649e-05,0.9998721,2.6248622e-06,3.9456602e-10,4.0708354e-08,9.4296535e-09,1.7594002e-09
0.00078847236,4.1470716e-06,4.1922343e-05,0.9991604,4.903114e-06,1.0223957e-09,8.592562e-08,2.1312223e-08,4.307025e-09
0.0058398996,1.0661732e-05,0.00031467786,0.9937596,7.4236894e-05,1.3394804e-08,5.95051e-07,1.9223518e-07,4.2692356e-08
0.02754046,0.0002398931,0.0008891176,0.97119796,0.00012753719,1.0218529e-07,3.128527e-06,1.3817794e-06,3.4672578e-07
0.012445337,0.00018224964,0.0014192413,0.9857554,0.00019388112,9.624689e-08,2.350344e-06,1.0199108e-06,2.8612138e-07
0.04629161,5.5497316e-05,0.0017942461,0.9510255,0.00082702946,1.9305705e-07,3.489009e-06,1.8302512e-06,5.5007433e-07
0.4948384,0.00010352931,0.0005062676,0.49201944,0.012523458,2.013174e-07,5.6045874e-06,2.5978288e-06,5.012345e-07
0.0014975062,0.00069582416,0.0011333156,0.99650925,0.00016183087,7.154353e-08,1.4137677e-06,6.0754616e-07,1.813975e-07
0.003975325,8.173812e-05,0.0003492231,0.9951938,0.0003981441,5.5454528e-08,1.233037e-06,5.074626e-07,1.2482721e-07
0.0051168986,8.725547e-05,0.0005608543,0.9932213,0.0010105281,9.6438164e-08,2.0252378e-06,8.70838e-07,2.2317754e-07
0.017624335,5.0002804e-05,0.00013938194,0.9805829,0.0015994146,6.09096e-08,2.7803783e-06,8.1307815e-07,1.4663102e-07
0.46314105,3.0489731e-05,0.00035663348,0.53180164,0.004664749,8.029715e-08,3.7914679e-06,1.3333708e-06,2.3435547e-07
